Year,Date,District,Crop,Season,Rainfall_mm,Soil_Moisture_Percent,Area_hectare,Production_tonnes,Yield_tonnes_per_hectare
2026,2026-08-21,Kolhapur,Maize,Kharif,4.6,30.82,90031,252987.11,2.81
2026,2026-08-22,Kolhapur,Maize,Kharif,59.6,33.93,90031,252987.11,2.81
2026,2026-08-23,Kolhapur,Maize,Kharif,12.3,32.69,90031,252987.11,2.81
2026,2026-08-24,Kolhapur,Maize,Kharif,1.9,35.12,90031,252987.11,2.81
2026,2026-08-25,Kolhapur,Maize,Kharif,28.0,36.24,90031,252987.11,2.81
2026,2026-08-26,Kolhapur,Maize,Kharif,38.2,33.59,90031,252987.11,2.81
2026,2026-08-27,Kolhapur,Maize,Kharif,41.2,36.61,90031,252987.11,2.81
2026,2026-08-28,Kolhapur,Maize,Kharif,0.0,34.83,90031,252987.11,2.81
2026,2026-08-29,Kolhapur,Maize,Kharif,7.1,36.62,90031,252987.11,2.81
2026,2026-08-30,Kolhapur,Maize,Kharif,0.0,39.56,90031,252987.11,2.81
2026,2026-08-31,Kolhapur,Maize,Kharif,5.2,39.64,90031,252987.11,2.81
2026,2026-09-01,Kolhapur,Maize,Kharif,14.4,35.56,90031,252987.11,2.81
2026,2026-09-02,Kolhapur,Maize,Kharif,8.8,37.98,90031,252987.11,2.81
2026,2026-09-03,Kolhapur,Maize,Kharif,3.8,37.54,90031,252987.11,2.81
2026,2026-08-19,Kolhapur,Soybean,Kharif,44.2,30.1,274466,384252.4,1.4
2026,2026-08-20,Kolhapur,Soybean,Kharif,43.2,30.43,274466,384252.4,1.4
2026,2026-08-21,Kolhapur,Soybean,Kharif,1.5,30.82,274466,384252.4,1.4
2026,2026-08-22,Kolhapur,Soybean,Kharif,9.5,33.93,274466,384252.4,1.4
2026,2026-08-23,Kolhapur,Soybean,Kharif,1.8,32.69,274466,384252.4,1.4
2026,2026-08-24,Kolhapur,Soybean,Kharif,19.7,35.12,274466,384252.4,1.4
2026,2026-08-25,Kolhapur,Soybean,Kharif,14.4,36.24,274466,384252.4,1.4
2026,2026-08-26,Kolhapur,Soybean,Kharif,12.1,33.59,274466,384252.4,1.4
2026,2026-08-27,Kolhapur,Soybean,Kharif,16.7,36.61,274466,384252.4,1.4
2026,2026-08-28,Kolhapur,Soybean,Kharif,1.4,34.83,274466,384252.4,1.4
2026,2026-08-29,Kolhapur,Soybean,Kharif,5.7,36.62,274466,384252.4,1.4
2026,2026-08-30,Kolhapur,Soybean,Kharif,9.5,39.56,274466,384252.4,1.4
2026,2026-08-31,Kolhapur,Soybean,Kharif,1.6,39.64,274466,384252.4,1.4
2026,2026-09-01,Kolhapur,Soybean,Kharif,8.3,35.56,274466,384252.4,1.4
2026,2026-09-02,Kolhapur,Soybean,Kharif,1.7,37.98,274466,384252.4,1.4
2026,2026-09-03,Kolhapur,Soybean,Kharif,30.7,37.54,274466,384252.4,1.4
2026,2026-08-19,Kolhapur,Cotton,Kharif,9.1,30.1,246138,113223.48,0.46
2026,2026-08-20,Kolhapur,Cotton,Kharif,1.3,30.43,246138,113223.48,0.46
2026,2026-08-21,Kolhapur,Cotton,Kharif,14.9,30.82,246138,113223.48,0.46
2026,2026-08-22,Kolhapur,Cotton,Kharif,6.4,33.93,246138,113223.48,0.46
2026,2026-08-23,Kolhapur,Cotton,Kharif,0.0,32.69,246138,113223.48,0.46
2026,2026-08-24,Kolhapur,Cotton,Kharif,21.5,35.12,246138,113223.48,0.46
2026,2026-08-25,Kolhapur,Cotton,Kharif,4.8,36.24,246138,113223.48,0.46
2026,2026-08-26,Kolhapur,Cotton,Kharif,20.7,33.59,246138,113223.48,0.46
2026,2026-08-27,Kolhapur,Cotton,Kharif,8.9,36.61,246138,113223.48,0.46
2026,2026-08-28,Kolhapur,Cotton,Kharif,8.7,34.83,246138,113223.48,0.46
2026,2026-08-29,Kolhapur,Cotton,Kharif,0.5,36.62,246138,113223.48,0.46
2026,2026-08-30,Kolhapur,Cotton,Kharif,21.4,39.56,246138,113223.48,0.46
2026,2026-08-31,Kolhapur,Cotton,Kharif,9.8,39.64,246138,113223.48,0.46
2026,2026-09-01,Kolhapur,Cotton,Kharif,45.6,35.56,246138,113223.48,0.46
2026,2026-09-02,Kolhapur,Cotton,Kharif,0.1,37.98,246138,113223.48,0.46
2026,2026-09-03,Kolhapur,Cotton,Kharif,8.6,37.54,246138,113223.48,0.46
2026,2026-08-19,Kolhapur,Sugarcane,Kharif,38.4,30.1,74576,5690894.56,76.31
2026,2026-08-20,Kolhapur,Sugarcane,Kharif,7.6,30.43,74576,5690894.56,76.31
2026,2026-08-21,Kolhapur,Sugarcane,Kharif,28.1,30.82,74576,5690894.56,76.31
2026,2026-08-22,Kolhapur,Sugarcane,Kharif,1.1,33.93,74576,5690894.56,76.31
2026,2026-08-23,Kolhapur,Sugarcane,Kharif,1.3,32.69,74576,5690894.56,76.31
2026,2026-08-24,Kolhapur,Sugarcane,Kharif,30.0,35.12,74576,5690894.56,76.31
2026,2026-08-25,Kolhapur,Sugarcane,Kharif,8.1,36.24,74576,5690894.56,76.31
2026,2026-08-26,Kolhapur,Sugarcane,Kharif,8.0,33.59,74576,5690894.56,76.31
2026,2026-08-27,Kolhapur,Sugarcane,Kharif,13.4,36.61,74576,5690894.56,76.31
2026,2026-08-28,Kolhapur,Sugarcane,Kharif,1.5,34.83,74576,5690894.56,76.31
2026,2026-08-29,Kolhapur,Sugarcane,Kharif,8.6,36.62,74576,5690894.56,76.31
2026,2026-08-30,Kolhapur,Sugarcane,Kharif,18.0,39.56,74576,5690894.56,76.31
2026,2026-08-31,Kolhapur,Sugarcane,Kharif,0.6,39.64,74576,5690894.56,76.31
2026,2026-09-01,Kolhapur,Sugarcane,Kharif,1.1,35.56,74576,5690894.56,76.31
2026,2026-09-02,Kolhapur,Sugarcane,Kharif,9.7,37.98,74576,5690894.56,76.31
2026,2026-09-03,Kolhapur,Sugarcane,Kharif,13.5,37.54,74576,5690894.56,76.31
2026,2026-08-19,Latur,Maize,Kharif,9.9,31.62,104175,314608.5,3.02
2026,2026-08-20,Latur,Maize,Kharif,12.5,30.31,104175,314608.5,3.02
2026,2026-08-21,Latur,Maize,Kharif,20.9,27.57,104175,314608.5,3.02
2026,2026-08-22,Latur,Maize,Kharif,38.1,29.95,104175,314608.5,3.02
2026,2026-08-23,Latur,Maize,Kharif,47.4,28.31,104175,314608.5,3.02
2026,2026-08-24,Latur,Maize,Kharif,1.0,27.07,104175,314608.5,3.02
2026,2026-08-25,Latur,Maize,Kharif,27.7,24.07,104175,314608.5,3.02
2026,2026-08-26,Latur,Maize,Kharif,45.3,23.96,104175,314608.5,3.02
2026,2026-08-27,Latur,Maize,Kharif,38.3,28.32,104175,314608.5,3.02
2026,2026-08-28,Latur,Maize,Kharif,49.2,27.94,104175,314608.5,3.02
2026,2026-08-29,Latur,Maize,Kharif,18.7,25.3,104175,314608.5,3.02
2026,2026-08-30,Latur,Maize,Kharif,23.5,26.54,104175,314608.5,3.02
2026,2026-08-31,Latur,Maize,Kharif,2.1,24.53,104175,314608.5,3.02
2026,2026-09-01,Latur,Maize,Kharif,0.1,21.42,104175,314608.5,3.02
2026,2026-09-02,Latur,Maize,Kharif,24.7,20.8,104175,314608.5,3.02
2026,2026-09-03,Latur,Maize,Kharif,22.7,21.39,104175,314608.5,3.02
2026,2026-08-19,Latur,Soybean,Kharif,6.8,31.62,256778,336379.18,1.31
2026,2026-08-20,Latur,Soybean,Kharif,15.1,30.31,256778,336379.18,1.31
2026,2026-08-21,Latur,Soybean,Kharif,1.1,27.57,256778,336379.18,1.31
2026,2026-08-22,Latur,Soybean,Kharif,13.9,29.95,256778,336379.18,1.31
2026,2026-08-23,Latur,Soybean,Kharif,21.9,28.31,256778,336379.18,1.31
2026,2026-08-24,Latur,Soybean,Kharif,18.7,27.07,256778,336379.18,1.31
2026,2026-08-25,Latur,Soybean,Kharif,5.9,24.07,256778,336379.18,1.31
2026,2026-08-26,Latur,Soybean,Kharif,21.3,23.96,256778,336379.18,1.31
2026,2026-08-27,Latur,Soybean,Kharif,1.4,28.32,256778,336379.18,1.31
2026,2026-08-28,Latur,Soybean,Kharif,4.7,27.94,256778,336379.18,1.31
2026,2026-08-29,Latur,Soybean,Kharif,18.3,25.3,256778,336379.18,1.31
2026,2026-08-30,Latur,Soybean,Kharif,16.3,26.54,256778,336379.18,1.31
2026,2026-08-31,Latur,Soybean,Kharif,9.8,24.53,256778,336379.18,1.31
2026,2026-09-01,Latur,Soybean,Kharif,10.8,21.42,256778,336379.18,1.31
2026,2026-09-02,Latur,Soybean,Kharif,24.3,20.8,256778,336379.18,1.31
2026,2026-09-03,Latur,Soybean,Kharif,23.7,21.39,256778,336379.18,1.31
2026,2026-08-19,Latur,Cotton,Kharif,48.1,31.62,196096,84321.28,0.43
2026,2026-08-20,Latur,Cotton,Kharif,7.4,30.31,196096,84321.28,0.43
2026,2026-08-21,Latur,Cotton,Kharif,1.6,27.57,196096,84321.28,0.43
2026,2026-08-22,Latur,Cotton,Kharif,3.5,29.95,196096,84321.28,0.43
2026,2026-08-23,Latur,Cotton,Kharif,54.3,28.31,196096,84321.28,0.43
2026,2026-08-24,Latur,Cotton,Kharif,1.6,27.07,196096,84321.28,0.43
2026,2026-08-25,Latur,Cotton,Kharif,19.9,24.07,196096,84321.28,0.43
2026,2026-08-26,Latur,Cotton,Kharif,13.2,23.96,196096,84321.28,0.43
2026,2026-08-27,Latur,Cotton,Kharif,0.9,28.32,196096,84321.28,0.43
2026,2026-08-28,Latur,Cotton,Kharif,0.0,27.94,196096,84321.28,0.43
2026,2026-08-29,Latur,Cotton,Kharif,8.3,25.3,196096,84321.28,0.43
2026,2026-08-30,Latur,Cotton,Kharif,16.6,26.54,196096,84321.28,0.43
2026,2026-08-31,Latur,Cotton,Kharif,14.6,24.53,196096,84321.28,0.43
2026,2026-09-01,Latur,Cotton,Kharif,5.9,21.42,196096,84321.28,0.43
2026,2026-09-02,Latur,Cotton,Kharif,41.1,20.8,196096,84321.28,0.43
2026,2026-09-03,Latur,Cotton,Kharif,8.1,21.39,196096,84321.28,0.43
2026,2026-08-19,Latur,Sugarcane,Kharif,27.0,31.62,49818,4435794.72,89.04
2026,2026-08-20,Latur,Sugarcane,Kharif,6.0,30.31,49818,4435794.72,89.04
2026,2026-08-21,Latur,Sugarcane,Kharif,53.5,27.57,49818,4435794.72,89.04
2026,2026-08-22,Latur,Sugarcane,Kharif,9.0,29.95,49818,4435794.72,89.04
2026,2026-08-23,Latur,Sugarcane,Kharif,20.1,28.31,49818,4435794.72,89.04
2026,2026-08-24,Latur,Sugarcane,Kharif,19.5,27.07,49818,4435794.72,89.04
2026,2026-08-25,Latur,Sugarcane,Kharif,16.3,24.07,49818,4435794.72,89.04
2026,2026-08-26,Latur,Sugarcane,Kharif,39.5,23.96,49818,4435794.72,89.04
2026,2026-08-27,Latur,Sugarcane,Kharif,32.4,28.32,49818,4435794.72,89.04
2026,2026-08-28,Latur,Sugarcane,Kharif,0.9,27.94,49818,4435794.72,89.04
2026,2026-08-29,Latur,Sugarcane,Kharif,10.3,25.3,49818,4435794.72,89.04
2026,2026-08-30,Latur,Sugarcane,Kharif,7.9,26.54,49818,4435794.72,89.04
2026,2026-08-31,Latur,Sugarcane,Kharif,0.4,24.53,49818,4435794.72,89.04
2026,2026-09-01,Latur,Sugarcane,Kharif,21.6,21.42,49818,4435794.72,89.04
2026,2026-09-02,Latur,Sugarcane,Kharif,6.3,20.8,49818,4435794.72,89.04
2026,2026-09-03,Latur,Sugarcane,Kharif,6.4,21.39,49818,4435794.72,89.04
2026,2026-08-19,Mumbai,Maize,Kharif,20.6,24.63,110450,353440.0,3.2
2026,2026-08-20,Mumbai,Maize,Kharif,31.1,25.41,110450,353440.0,3.2
2026,2026-08-21,Mumbai,Maize,Kharif,23.1,26.04,110450,353440.0,3.2
2026,2026-08-22,Mumbai,Maize,Kharif,15.2,22.31,110450,353440.0,3.2
2026,2026-08-23,Mumbai,Maize,Kharif,23.6,22.94,110450,353440.0,3.2
2026,2026-08-24,Mumbai,Maize,Kharif,35.0,22.46,110450,353440.0,3.2
2026,2026-08-25,Mumbai,Maize,Kharif,1.0,26.92,110450,353440.0,3.2
2026,2026-08-26,Mumbai,Maize,Kharif,14.3,27.95,110450,353440.0,3.2
2026,2026-08-27,Mumbai,Maize,Kharif,11.2,25.48,110450,353440.0,3.2
2026,2026-08-28,Mumbai,Maize,Kharif,12.1,27.16,110450,353440.0,3.2
2026,2026-08-29,Mumbai,Maize,Kharif,52.8,24.77,110450,353440.0,3.2
2026,2026-08-30,Mumbai,Maize,Kharif,1.8,29.82,110450,353440.0,3.2
2026,2026-08-31,Mumbai,Maize,Kharif,48.0,29.83,110450,353440.0,3.2
2026,2026-09-01,Mumbai,Maize,Kharif,15.0,30.89,110450,353440.0,3.2
2026,2026-09-02,Mumbai,Maize,Kharif,18.2,30.3,110450,353440.0,3.2
2026,2026-09-03,Mumbai,Maize,Kharif,0.3,31.12,110450,353440.0,3.2
2026,2026-08-19,Mumbai,Soybean,Kharif,1.1,24.63,194591,231563.29,1.19
2026,2026-08-20,Mumbai,Soybean,Kharif,20.9,25.41,194591,231563.29,1.19
2026,2026-08-21,Mumbai,Soybean,Kharif,40.9,26.04,194591,231563.29,1.19
2026,2026-08-22,Mumbai,Soybean,Kharif,15.7,22.31,194591,231563.29,1.19
2026,2026-08-23,Mumbai,Soybean,Kharif,34.6,22.94,194591,231563.29,1.19
2026,2026-08-24,Mumbai,Soybean,Kharif,18.8,22.46,194591,231563.29,1.19
2026,2026-08-25,Mumbai,Soybean,Kharif,0.4,26.92,194591,231563.29,1.19
2026,2026-08-26,Mumbai,Soybean,Kharif,27.2,27.95,194591,231563.29,1.19
2026,2026-08-27,Mumbai,Soybean,Kharif,24.1,25.48,194591,231563.29,1.19
2026,2026-08-28,Mumbai,Soybean,Kharif,25.4,27.16,194591,231563.29,1.19
2026,2026-08-29,Mumbai,Soybean,Kharif,1.2,24.77,194591,231563.29,1.19
2026,2026-08-30,Mumbai,Soybean,Kharif,16.8,29.82,194591,231563.29,1.19
2026,2026-08-31,Mumbai,Soybean,Kharif,21.0,29.83,194591,231563.29,1.19
2026,2026-09-01,Mumbai,Soybean,Kharif,25.4,30.89,194591,231563.29,1.19
2026,2026-09-02,Mumbai,Soybean,Kharif,27.1,30.3,194591,231563.29,1.19
2026,2026-09-03,Mumbai,Soybean,Kharif,1.7,31.12,194591,231563.29,1.19
2026,2026-08-19,Mumbai,Cotton,Kharif,0.5,24.63,343505,168317.45,0.49
2026,2026-08-20,Mumbai,Cotton,Kharif,0.6,25.41,343505,168317.45,0.49
2026,2026-08-21,Mumbai,Cotton,Kharif,8.8,26.04,343505,168317.45,0.49
2026,2026-08-22,Mumbai,Cotton,Kharif,35.8,22.31,343505,168317.45,0.49
2026,2026-08-23,Mumbai,Cotton,Kharif,6.0,22.94,343505,168317.45,0.49
2026,2026-08-24,Mumbai,Cotton,Kharif,11.5,22.46,343505,168317.45,0.49
2026,2026-08-25,Mumbai,Cotton,Kharif,5.5,26.92,343505,168317.45,0.49
2026,2026-08-26,Mumbai,Cotton,Kharif,12.3,27.95,343505,168317.45,0.49
2026,2026-08-27,Mumbai,Cotton,Kharif,12.5,25.48,343505,168317.45,0.49
2026,2026-08-28,Mumbai,Cotton,Kharif,38.3,27.16,343505,168317.45,0.49
2026,2026-08-29,Mumbai,Cotton,Kharif,3.7,24.77,343505,168317.45,0.49
2026,2026-08-30,Mumbai,Cotton,Kharif,19.7,29.82,343505,168317.45,0.49
2026,2026-08-31,Mumbai,Cotton,Kharif,10.7,29.83,343505,168317.45,0.49
2026,2026-09-01,Mumbai,Cotton,Kharif,0.1,30.89,343505,168317.45,0.49
2026,2026-09-02,Mumbai,Cotton,Kharif,46.1,30.3,343505,168317.45,0.49
2026,2026-09-03,Mumbai,Cotton,Kharif,1.8,31.12,343505,168317.45,0.49
2026,2026-08-19,Mumbai,Sugarcane,Kharif,36.2,24.63,52597,4300856.69,81.77
2026,2026-08-20,Mumbai,Sugarcane,Kharif,0.9,25.41,52597,4300856.69,81.77
2026,2026-08-21,Mumbai,Sugarcane,Kharif,8.3,26.04,52597,4300856.69,81.77
2026,2026-08-22,Mumbai,Sugarcane,Kharif,14.9,22.31,52597,4300856.69,81.77
2026,2026-08-23,Mumbai,Sugarcane,Kharif,1.4,22.94,52597,4300856.69,81.77
2026,2026-08-24,Mumbai,Sugarcane,Kharif,22.7,22.46,52597,4300856.69,81.77
2026,2026-08-25,Mumbai,Sugarcane,Kharif,26.6,26.92,52597,4300856.69,81.77
2026,2026-08-26,Mumbai,Sugarcane,Kharif,35.9,27.95,52597,4300856.69,81.77
2026,2026-08-27,Mumbai,Sugarcane,Kharif,21.8,25.48,52597,4300856.69,81.77
2026,2026-08-28,Mumbai,Sugarcane,Kharif,28.3,27.16,52597,4300856.69,81.77
2026,2026-08-29,Mumbai,Sugarcane,Kharif,27.6,24.77,52597,4300856.69,81.77
2026,2026-08-30,Mumbai,Sugarcane,Kharif,0.4,29.82,52597,4300856.69,81.77
2026,2026-08-31,Mumbai,Sugarcane,Kharif,48.1,29.83,52597,4300856.69,81.77
2026,2026-09-01,Mumbai,Sugarcane,Kharif,24.0,30.89,52597,4300856.69,81.77
2026,2026-09-02,Mumbai,Sugarcane,Kharif,28.3,30.3,52597,4300856.69,81.77
2026,2026-09-03,Mumbai,Sugarcane,Kharif,0.0,31.12,52597,4300856.69,81.77
2026,2026-08-19,Nagpur,Maize,Kharif,0.0,32.38,66737,210888.92,3.16
2026,2026-08-20,Nagpur,Maize,Kharif,13.9,29.48,66737,210888.92,3.16
2026,2026-08-21,Nagpur,Maize,Kharif,15.2,32.6,66737,210888.92,3.16
2026,2026-08-22,Nagpur,Maize,Kharif,18.5,31.35,66737,210888.92,3.16
2026,2026-08-23,Nagpur,Maize,Kharif,54.5,31.25,66737,210888.92,3.16
2026,2026-08-24,Nagpur,Maize,Kharif,2.0,30.45,66737,210888.92,3.16
2026,2026-08-25,Nagpur,Maize,Kharif,15.5,26.71,66737,210888.92,3.16
2026,2026-08-26,Nagpur,Maize,Kharif,37.5,29.36,66737,210888.92,3.16
2026,2026-08-27,Nagpur,Maize,Kharif,0.0,24.81,66737,210888.92,3.16
2026,2026-08-28,Nagpur,Maize,Kharif,19.4,28.92,66737,210888.92,3.16
2026,2026-08-29,Nagpur,Maize,Kharif,2.0,28.36,66737,210888.92,3.16
2026,2026-08-30,Nagpur,Maize,Kharif,0.0,24.07,66737,210888.92,3.16
2026,2026-08-31,Nagpur,Maize,Kharif,14.4,27.16,66737,210888.92,3.16
2026,2026-09-01,Nagpur,Maize,Kharif,5.0,24.55,66737,210888.92,3.16
2026,2026-09-02,Nagpur,Maize,Kharif,17.0,23.14,66737,210888.92,3.16
2026,2026-09-03,Nagpur,Maize,Kharif,21.8,25.61,66737,210888.92,3.16
2026,2026-08-19,Nagpur,Soybean,Kharif,35.7,32.38,255090,306108.0,1.2
2026,2026-08-20,Nagpur,Soybean,Kharif,28.7,29.48,255090,306108.0,1.2
2026,2026-08-21,Nagpur,Soybean,Kharif,15.6,32.6,255090,306108.0,1.2
2026,2026-08-22,Nagpur,Soybean,Kharif,35.4,31.35,255090,306108.0,1.2
2026,2026-08-23,Nagpur,Soybean,Kharif,17.7,31.25,255090,306108.0,1.2
2026,2026-08-24,Nagpur,Soybean,Kharif,15.5,30.45,255090,306108.0,1.2
2026,2026-08-25,Nagpur,Soybean,Kharif,19.2,26.71,255090,306108.0,1.2
2026,2026-08-26,Nagpur,Soybean,Kharif,18.7,29.36,255090,306108.0,1.2
2026,2026-08-27,Nagpur,Soybean,Kharif,40.0,24.81,255090,306108.0,1.2
2026,2026-08-28,Nagpur,Soybean,Kharif,1.4,28.92,255090,306108.0,1.2
2026,2026-08-29,Nagpur,Soybean,Kharif,56.1,28.36,255090,306108.0,1.2
2026,2026-08-30,Nagpur,Soybean,Kharif,18.9,24.07,255090,306108.0,1.2
2026,2026-08-31,Nagpur,Soybean,Kharif,1.2,27.16,255090,306108.0,1.2
2026,2026-09-01,Nagpur,Soybean,Kharif,54.4,24.55,255090,306108.0,1.2
2026,2026-09-02,Nagpur,Soybean,Kharif,32.0,23.14,255090,306108.0,1.2
2026,2026-09-03,Nagpur,Soybean,Kharif,3.3,25.61,255090,306108.0,1.2
2026,2026-08-19,Nagpur,Cotton,Kharif,29.3,32.38,275847,124131.15,0.45
2026,2026-08-20,Nagpur,Cotton,Kharif,0.3,29.48,275847,124131.15,0.45
2026,2026-08-21,Nagpur,Cotton,Kharif,54.8,32.6,275847,124131.15,0.45
2026,2026-08-22,Nagpur,Cotton,Kharif,51.2,31.35,275847,124131.15,0.45
2026,2026-08-23,Nagpur,Cotton,Kharif,27.9,31.25,275847,124131.15,0.45
2026,2026-08-24,Nagpur,Cotton,Kharif,52.3,30.45,275847,124131.15,0.45
2026,2026-08-25,Nagpur,Cotton,Kharif,54.7,26.71,275847,124131.15,0.45
2026,2026-08-26,Nagpur,Cotton,Kharif,19.6,29.36,275847,124131.15,0.45
2026,2026-08-27,Nagpur,Cotton,Kharif,21.2,24.81,275847,124131.15,0.45
2026,2026-08-28,Nagpur,Cotton,Kharif,32.8,28.92,275847,124131.15,0.45
2026,2026-08-29,Nagpur,Cotton,Kharif,58.7,28.36,275847,124131.15,0.45
2026,2026-08-30,Nagpur,Cotton,Kharif,33.1,24.07,275847,124131.15,0.45
2026,2026-08-31,Nagpur,Cotton,Kharif,59.1,27.16,275847,124131.15,0.45
2026,2026-09-01,Nagpur,Cotton,Kharif,1.2,24.55,275847,124131.15,0.45
2026,2026-09-02,Nagpur,Cotton,Kharif,59.2,23.14,275847,124131.15,0.45
2026,2026-09-03,Nagpur,Cotton,Kharif,6.6,25.61,275847,124131.15,0.45
2026,2026-08-19,Nagpur,Sugarcane,Kharif,0.3,32.38,60132,5298230.52,88.11
2026,2026-08-20,Nagpur,Sugarcane,Kharif,12.6,29.48,60132,5298230.52,88.11
2026,2026-08-21,Nagpur,Sugarcane,Kharif,37.2,32.6,60132,5298230.52,88.11
2026,2026-08-22,Nagpur,Sugarcane,Kharif,7.3,31.35,60132,5298230.52,88.11
2026,2026-08-23,Nagpur,Sugarcane,Kharif,14.4,31.25,60132,5298230.52,88.11
2026,2026-08-24,Nagpur,Sugarcane,Kharif,2.1,30.45,60132,5298230.52,88.11
2026,2026-08-25,Nagpur,Sugarcane,Kharif,13.4,26.71,60132,5298230.52,88.11
2026,2026-08-26,Nagpur,Sugarcane,Kharif,0.0,29.36,60132,5298230.52,88.11
2026,2026-08-27,Nagpur,Sugarcane,Kharif,10.4,24.81,60132,5298230.52,88.11
2026,2026-08-28,Nagpur,Sugarcane,Kharif,24.1,28.92,60132,5298230.52,88.11
2026,2026-08-29,Nagpur,Sugarcane,Kharif,4.6,28.36,60132,5298230.52,88.11
2026,2026-08-30,Nagpur,Sugarcane,Kharif,4.3,24.07,60132,5298230.52,88.11
2026,2026-08-31,Nagpur,Sugarcane,Kharif,6.8,27.16,60132,5298230.52,88.11
2026,2026-09-01,Nagpur,Sugarcane,Kharif,51.3,24.55,60132,5298230.52,88.11
2026,2026-09-02,Nagpur,Sugarcane,Kharif,9.4,23.14,60132,5298230.52,88.11
2026,2026-09-03,Nagpur,Sugarcane,Kharif,10.5,25.61,60132,5298230.52,88.11
2026,2026-08-19,Nanded,Maize,Kharif,13.9,32.95,85849,242952.67,2.83
2026,2026-08-20,Nanded,Maize,Kharif,10.0,33.69,85849,242952.67,2.83
2026,2026-08-21,Nanded,Maize,Kharif,9.8,34.23,85849,242952.67,2.83
2026,2026-08-22,Nanded,Maize,Kharif,37.3,37.18,85849,242952.67,2.83
2026,2026-08-23,Nanded,Maize,Kharif,0.9,37.52,85849,242952.67,2.83
2026,2026-08-24,Nanded,Maize,Kharif,8.9,33.12,85849,242952.67,2.83
2026,2026-08-25,Nanded,Maize,Kharif,39.1,35.02,85849,242952.67,2.83
2026,2026-08-26,Nanded,Maize,Kharif,38.9,33.3,85849,242952.67,2.83
2026,2026-08-27,Nanded,Maize,Kharif,0.4,36.52,85849,242952.67,2.83
2026,2026-08-28,Nanded,Maize,Kharif,11.1,33.57,85849,242952.67,2.83
2026,2026-08-29,Nanded,Maize,Kharif,8.6,35.72,85849,242952.67,2.83
2026,2026-08-30,Nanded,Maize,Kharif,0.0,30.5,85849,242952.67,2.83
2026,2026-08-31,Nanded,Maize,Kharif,11.1,35.36,85849,242952.67,2.83
2026,2026-09-01,Nanded,Maize,Kharif,13.4,30.34,85849,242952.67,2.83
2026,2026-09-02,Nanded,Maize,Kharif,15.2,34.77,85849,242952.67,2.83
2026,2026-09-03,Nanded,Maize,Kharif,17.1,30.31,85849,242952.67,2.83
2026,2026-08-19,Nanded,Soybean,Kharif,6.6,32.95,225187,306254.32,1.36
2026,2026-08-20,Nanded,Soybean,Kharif,0.3,33.69,225187,306254.32,1.36
2026,2026-08-21,Nanded,Soybean,Kharif,7.7,34.23,225187,306254.32,1.36
2026,2026-08-22,Nanded,Soybean,Kharif,1.7,37.18,225187,306254.32,1.36
2026,2026-08-23,Nanded,Soybean,Kharif,3.5,37.52,225187,306254.32,1.36
2026,2026-08-24,Nanded,Soybean,Kharif,16.5,33.12,225187,306254.32,1.36
2026,2026-08-25,Nanded,Soybean,Kharif,1.1,35.02,225187,306254.32,1.36
2026,2026-08-26,Nanded,Soybean,Kharif,16.7,33.3,225187,306254.32,1.36
2026,2026-08-27,Nanded,Soybean,Kharif,5.8,36.52,225187,306254.32,1.36
2026,2026-08-28,Nanded,Soybean,Kharif,5.3,33.57,225187,306254.32,1.36
2026,2026-08-29,Nanded,Soybean,Kharif,12.1,35.72,225187,306254.32,1.36
2026,2026-08-30,Nanded,Soybean,Kharif,1.5,30.5,225187,306254.32,1.36
2026,2026-08-31,Nanded,Soybean,Kharif,17.2,35.36,225187,306254.32,1.36
2026,2026-09-01,Nanded,Soybean,Kharif,14.7,30.34,225187,306254.32,1.36
2026,2026-09-02,Nanded,Soybean,Kharif,49.7,34.77,225187,306254.32,1.36
2026,2026-09-03,Nanded,Soybean,Kharif,18.9,30.31,225187,306254.32,1.36
2026,2026-08-19,Nanded,Cotton,Kharif,0.9,32.95,229793,98810.99,0.43
2026,2026-08-20,Nanded,Cotton,Kharif,46.9,33.69,229793,98810.99,0.43
2026,2026-08-21,Nanded,Cotton,Kharif,46.9,34.23,229793,98810.99,0.43
2026,2026-08-22,Nanded,Cotton,Kharif,1.8,37.18,229793,98810.99,0.43
2026,2026-08-23,Nanded,Cotton,Kharif,0.0,37.52,229793,98810.99,0.43
2026,2026-08-24,Nanded,Cotton,Kharif,13.1,33.12,229793,98810.99,0.43
2026,2026-08-25,Nanded,Cotton,Kharif,10.4,35.02,229793,98810.99,0.43
2026,2026-08-26,Nanded,Cotton,Kharif,10.6,33.3,229793,98810.99,0.43
2026,2026-08-27,Nanded,Cotton,Kharif,34.7,36.52,229793,98810.99,0.43
2026,2026-08-28,Nanded,Cotton,Kharif,11.3,33.57,229793,98810.99,0.43
2026,2026-08-29,Nanded,Cotton,Kharif,0.8,35.72,229793,98810.99,0.43
2026,2026-08-30,Nanded,Cotton,Kharif,45.9,30.5,229793,98810.99,0.43
2026,2026-08-31,Nanded,Cotton,Kharif,50.7,35.36,229793,98810.99,0.43
2026,2026-09-01,Nanded,Cotton,Kharif,12.5,30.34,229793,98810.99,0.43
2026,2026-09-02,Nanded,Cotton,Kharif,36.7,34.77,229793,98810.99,0.43
2026,2026-09-03,Nanded,Cotton,Kharif,30.9,30.31,229793,98810.99,0.43
